ean,nombre,marca,kcal_100g,proteina_100g,hidratos_100g,grasas_100g,rol_principal,grupo_mediterraneo,frecuencia_mediterranea,permitido_comidas,categorias,,,
8480000124937,Chocolate negro 85%,HACENDADO,576.0,12.0,22.0,46.0,grasa,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas,Snacks dulces,Cacao y sus productos,Chocolates,Chocolates negros",,,
8480000154309,Miel de flores,Hacendado,333.0,0.5,83.0,0.0,hidrato,otros,variable,"almuerzo,cena","Desayunos,Untables,Untables dulces,Productos apícolas,Productos agrícolas,Endulzantes,Mieles,Mieles de flores",,,
8480000141323,María dorada,Hacendado,443.0,7.0,71.0,14.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas",,,
8480000835475,Pan de molde 12 cereales y semillas,Hacendado,263.0,11.0,38.0,6.1,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Panes,Panes de molde,Panes de molde con cereales",,,
8480000141316,Galletas digestive chocolate con leche,Hacendado,463.0,6.0,63.0,20.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","lanches-comida, lanches-doces, biscoitos-e-bolos, en:biscuits-and-crackers, biscoitos, biscoitos-de-chocolate, en:digestives-covered-with-chocolate, es:botanas, es:galletas, es:galletas-de-chocolate, es:galletas-y-pasteles, es:snacks-dulces",,,
8480000140135,Tortitas de arroz,Hacendado,363.0,8.5,75.0,2.8,hidrato,cereal_integral,frecuente,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Cereales y derivados,Tortitas de cereales,Tortitas de arroz,Tortitas de arroz integral",,,
8480000867551,Mermelada de fresa,Hacendado,194.0,0.5,47.0,0.0,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Produits à tartiner,Pâtes à tartiner végétales,Produits à tartiner sucrés,Confitures et marmelades,Confitures,Confitures de fruits rouges,Confitures de fraises",,,
8480000260291,Garbanzo cocido,Hacendado,90.0,5.5,9.5,2.2,hidrato,legumbre,regular,"almuerzo,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Leguminosas y derivados,Conservas,Leguminosas,Semillas,Alimentos de origen vegetal en conserva,Granos de leguminosas,Legumbres secas,Garbanzos,Leguminosas en conserva,Garbanzos cocidos en conserva",,,
8480000390103,Zumo pura naranja,Hacendado,44.0,0.7,9.9,0.1,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","Alimentos y bebidas de origen vegetal, Bebidas, Bebidas de origen vegetal, Bebidas a base de frutas, Zumos y néctares, Zumos de frutas, Zumos de naranja, Zumos exprimidos no refrigerados, Zumos de naranja exprimidos no refrigerados",,,
8480000838698,Pan de Molde Semillas & Pipas,HACENDADO,291.0,11.0,38.0,9.3,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Panes,Panes de molde",,,
8480000092649,Cereales rellenos de leche,Hacendado,447.0,10.0,67.0,14.5,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Desayunos,Cereales y patatas,Cereales y derivados,Cereales para el desayuno,en:Extruded cereals,Cereales rellenos",,,
8402001007033,Salsa de tomate zero sin azúcares añadidos,Hacendado,83.0,1.7,17.8,0.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Condimentos,Salsas,Salsas de tomate,Kétchups,en:Tomato Ketchup",,,
8480000171283,Tomate frito con aceite de oliva,Hacendado,77.0,1.5,9.5,3.5,hidrato,aceite_oliva,frecuente,"almuerzo,cena","Condimentos,Salsas,en:Meal sauces,Salsas de tomate,Salsas de tomate frito,en:groceries",,,
8480000093554,Muesli Crunchy Chocolate,Hacendado,434.0,8.4,61.0,16.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Pequenos alomoços,Cereais e Batatas,Cereais e seus produtos,Cereias para pequeno-almoçco,Cereais de chocolate,Muesli,Mueslis com chocolate",,,
8480000837899,Pan tostado 100% integral bajo en sal y en azúcares,"Hacendado,Anitin",388.0,17.7,61.0,5.7,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Cereais e batatas,Pães,en:Rusks,en:Wholemeal breads",,,
8480000142146,Digestive,Hacendado,464.0,6.0,70.0,17.0,hidrato,otros,variable,"almuerzo,cena","Lanches comida,Lanches doces,Biscoitos e Bolos,en:Biscuits and crackers,Biscoitos",,,
8402001010484,Yogur proteínas stracciatella 0%,Hacendado,56.0,9.6,3.3,0.5,proteina,lacteo,regular,"desayuno,media_manana,merienda,postre","Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, en:yogurts",,,
8480000826466,Pan de molde espelta 100% integral natural,Hacendado,240.0,12.0,35.0,4.1,hidrato,cereal_integral,frecuente,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes, Panes de molde, Panes integrales, Panes de molde integrales",,,
8480000823656,Regañá,Hacendado,448.0,11.8,65.0,15.0,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Botanas,Cereales y patatas,Snacks salados,Aperitivos,en:Biscuits and crackers,Panes,Crackers,Panes especiales,en:Wheat crackers,Regañás,en:Alimentos-y-bebidas-de-origen-vegetal-alimentos-de-origen-vegetal-cereales-y-patatas-panes-panes-especiales-reganas",,,
8480000210739,Yogur Proteínas Arándanos 0%,Hacendado,53.0,8.3,5.0,0.5,proteina,lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos,Comidas fermentadas,Productos fermentados de la leche,Postres,Postres lácteos,en:Fermented dairy desserts,en:Fermented dairy desserts with fruits",,,
8713734033825,Queso Gouda,Hacendado,345.0,23.4,0.0,27.9,"proteina,grasa",queso_curado,moderada,"media_manana,almuerzo,merienda,cena","Dairies,Fermented foods,Fermented milk products,Cheeses,Cow cheeses,Uncooked pressed cheeses,Cheeses of the Netherlands,Gouda,Gouda cheese,Gouda cheeses,es:Queso Gouda",,,
8480000093561,Muesli Crunchy Fruta,Hacendado,427.0,6.3,66.0,14.0,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","plant-based-foods-and-beverages, plant-based-foods, breakfasts, cereals-and-potatoes, cereals-and-their-products, breakfast-cereals, cereals-with-fruits, mueslis, mueslis-with-fruits, es:alimentos-de-origen-vegetal, es:alimentos-y-bebidas-de-origen-vegetal, es:cereales-para-el-desayuno, es:cereales-y-derivados, es:cereales-y-patatas, es:desayunos, es:mueslis-con-frutas",,,
8480000865113,Mini Hamburguesas Espinacas Zanahoria,Hacendado,233.0,10.7,16.5,14.7,"hidrato,grasa",verdura,frecuente,"almuerzo,cena","en:Meat alternatives,Hamburguesas vegetales espinacas y zanahoria",,,
8480000590756,Lomo embuchado,Hacendado,199.0,38.0,0.5,5.0,proteina,embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Productos a base de carne,Carnes,Embutidos",,,
8480000566522,Tiras de pechuga de pollo al horno,Hacendado,107.0,23.4,0.6,1.2,proteina,carne_blanca,moderada,"almuerzo,cena","Productos a base de carne, Carnes, Pollo y sus productos, Aves, Pollo",,,
8480000838681,Pan de molde 100% integral 0% azúcares añadidos,Hacendado,227.0,11.0,38.0,2.3,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Sliced breads, Wholemeal breads, Wholemeal sliced breads",,,
8480000106780,Leche Desnatada Proteínas y Calcio,Hacendado,45.2,6.0,4.8,0.2,proteina,lacteo,regular,"desayuno,media_manana,merienda,postre","Lácteos,en:Milks (liquid and powder),Leches,Leche sin lactosa",,,
8480000038401,Guacamole,Hacendado,149.0,1.9,2.0,13.7,grasa,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Condimentos, Untables, Untables vegetales, Salsas, Salsas para mojar, Guacamoles, en:groceries",,,
8015057003760,Gnocchi,HACENDADO,174.0,4.5,37.6,0.4,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Ñoquis,Gnocchi de patata",,,
8480000805317,Tortillas de avena 51%,HACENDADO,287.0,15.0,40.0,6.0,hidrato,huevo,regular,"almuerzo,cena",fr:tortillas avoine et blé,,,
8480000822956,Pan de molde 35% avena,Hacendado,266.0,13.4,34.2,6.84,hidrato,cereal_integral,frecuente,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Panes,Panes especiales,Panes de molde",,,
8480000173607,Salsa de soja,Hacendado,66.0,7.3,6.3,0.0,"proteina,hidrato",legumbre,regular,"almuerzo,cena","Condimentos,Salsas,Salsas de soja,en:groceries",,,
8480000602510,Burger rústico,Hacendado,253.0,11.0,40.0,4.8,hidrato,cereal_integral,frecuente,"desayuno,media_manana,almuerzo,merienda,cena","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Special breads,Sliced breads,es:Burger rústico 100 % integral",,,
8480000561152,Maxi york finas lonchas,Hacendado,102.0,11.3,7.1,3.2,proteina,otros,variable,"almuerzo,cena","Meats and their products,Prepared meats,Hams,White hams",,,
8480000093509,Barritas de trigo y arroz integral con chocolate con leche,Hacendado,345.0,6.5,54.0,9.9,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Snacks,Sweet snacks,Bars,Cereal bars",,,
8480000134066,Mayonesa,Hacendado,599.0,0.6,2.4,65.0,grasa,otros,variable,"almuerzo,cena","Condimentos,Salsas,Mayonesas",,,
8402001015120,Copos tostados de trigo integral y arroz con chocolate,Hacendado,397.0,8.6,71.0,6.6,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Desayunos,Cereales y patatas,Cereales y derivados,Cereales para el desayuno,Cereales de chocolate,en:Extruded cereals,Copos de cereales con chocolate",,,
8480000223883,Panecillo 100% integral,Hacendado,235.0,9.2,42.6,1.5,hidrato,cereal_integral,frecuente,"desayuno,media_manana,almuerzo,merienda,cena","Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Special breads, en:wholemeal-breads",,,
8480000399007,Gazpacho fresco,Hacendado,75.0,0.6,2.5,7.0,grasa,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Comidas preparadas, Sopas, Sopas de verduras y hortalizas, Sopas frías, Gazpachos",,,
8480000808622,Hummus con pimiento del piquillo asado,Hacendado,313.0,5.7,10.7,26.0,grasa,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Condimentos,Untables,Untables vegetales,Untables salados,Salsas,Salsas para mojar,Hummus,en:groceries",,,
8480000861900,Pistacho tostado 0% sal,Hacendado,616.0,21.6,11.0,52.5,grasa,frutos_secos,regular,"desayuno,media_manana,merienda,postre","Plantaardige levensmiddelen en dranken,Plantaardige levensmiddelen,Noten en -producten,Noten,Pistachenoten,Geroosterde pistachenootjes",,,
8402001014369,Bebida Choco Avena,Hacendado,44.0,1.2,5.1,1.9,hidrato,lacteo,regular,"desayuno,media_manana,merienda,postre","Bebidas y preparaciones de bebidas,Alimentos y bebidas de origen vegetal,Bebidas,Alimentos de origen vegetal,Cereales y patatas,en:Dairy substitutes,Cereales y derivados,Sustitutos de la leche,Bebidas de origen vegetal,Bebidas vegetales,Bebidas de cereales,Bebidas de avena",,,
8402001011764,Chocodays,Hacendado,372.0,8.0,70.0,4.8,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Pequenos alomoços,Cereais e Batatas,Cereais e seus produtos,Cereias para pequeno-almoçco,Cereais de chocolate,en:Extruded cereals,en:Chocolate wheat shells",,,
8480000198020,Edulcorante de Mesa a Base de Ciclamato y Sacarina,Hacendado,29.0,0.9,2.1,0.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Endulzantes,Aditivos alimentarios,Sustitutos del azúcar,Edulcorantes artificiales,Ciclamato,Edulcorantes de mesa",,,
8480000180551,Atún Claro en Aceite de Girasol,Hacendado,245.0,21.0,0.9,18.0,"proteina,grasa",pescado,regular,"almuerzo,cena","Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Tunas,Canned tunas,Tunas in oil,Tunas in sunflower oil",,,
8480000390325,Zumo pura naranja con pulpa,Hacendado,44.0,0.7,9.9,0.1,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices,Orange juices,Squeezed fruit juices,Squeezed orange juices",,,
8480000592521,Pechuga de pavo bajo en sal finas lonchas,Hacendado,76.0,16.5,1.3,0.5,proteina,embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Productos a base de carne,Carnes,Embutidos,fr:Charcuteries cuites,en:Poultry hams,Fiambre de pechuga de pavo",,,
8480000093776,Cereales de chocolate y avellana,Hacendado,429.0,6.2,69.0,13.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Extruded cereals,Filled cereals",,,
8480000235756,Almendra sin piel,Hacendado,619.0,22.8,6.9,54.0,grasa,frutos_secos,regular,"desayuno,media_manana,merienda,postre","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutos de cáscara y derivados, Frutos de cáscara, Almendras",,,
8480000144300,Galletas de canela,Hacendado,468.0,6.4,71.0,17.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Lanches comida,Lanches doces,Biscoitos e Bolos,Biscoitos,es:Galletas de Canela",,,
8480000211514,Yogur Proteínas con Mango y Maracuyá 0%,Hacendado,56.0,8.3,5.8,0.2,proteina,lacteo,regular,"desayuno,media_manana,merienda,postre","Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Fermented dairy desserts with fruits, en:fruit-yogurts",,,
8480000210616,Postre de chocolate proteínas,Hacendado,81.0,8.4,8.7,1.1,"proteina,hidrato",dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Lácteos,Postres,Postres lácteos,en:Entremets - mousses and creamy puddings,Postres de chocolate,Postres de cremas,Natillas chocolate,en:Refrigerated creamy puddings,Postres lácteos con chocolate,en:Refrigerated chocolate creamy puddings",,,
8414897100583,Pan 5 semillas,Hacendado,274.0,11.0,45.3,4.6,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Panes,Panes de molde",,,
8480000142009,Digestive 0%,Hacendado,483.0,7.1,65.0,20.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas",,,
8480000146373,Cookies sin gluten y sin lactosa,Hacendado,476.0,4.12,65.9,21.2,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Lanches comida,Lanches doces,Biscoitos e Bolos,en:Biscuits and crackers,Biscoitos,Biscoitos de chocolate",,,
8480000141989,Galletas cereales & fibra,Hacendado,440.0,5.5,65.0,15.0,hidrato,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Botanas,Snacks dulces,Galletas y pasteles,Galletas",,,
8480000234100,Mostaza clásica,HACENDADO,75.0,3.8,2.3,5.3,grasa,otros,variable,"almuerzo,cena","Condimentos,Molhos,Mostardas",,,
8480000592491,Jamón cocido extra,Hacendado,101.0,18.6,0.9,2.5,proteina,embutido_ultra,ocasional,"media_manana,almuerzo,merienda,cena","Productos a base de carne,Embutidos,Jamón,Jamón cocido,en:Carnes  Embutidos  Jamón  Jamón cocido",,,
8480000221636,Classic Café Soluble,Hacendado,278.0,25.0,33.0,0.4,hidrato,bebida,ocasional,"desayuno,almuerzo,merienda,cena","en:Beverages and beverages preparations,Alimentos e bebidas à base de plantas,Bebidas,Alimentos à base de plantas,en:Beverage preparations,Cafés,Bebidas instantâneas,Cafés instantâneos",,,
8402001012174,Barritas de Espelta Sabor Manzana 0%,Hacendado,346.0,6.1,55.0,6.1,hidrato,fruta,frecuente,"desayuno,media_manana,merienda,postre","Botanas,Snacks dulces,Barritas,Barritas de cereales",,,
8480000865267,Pan tostado proteínas bajo en hidratos,Hacendado,409.0,46.5,13.0,21.4,proteina,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Panes,Pan tostado",,,
8480000603074,Margarina con sal,Hacendado,543.0,0.5,0.5,60.0,grasa,bebida,ocasional,"desayuno,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Aceites y grasas, Untables, Untables vegetales, Untables salados, Grasas para untar, Grasas vegetales, Margarinas",,,
8480000824172,Panecillos cereales y semillas,Hacendado,425.0,13.8,59.8,13.0,hidrato,cereal_integral,frecuente,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Panes,Pan tostado,Panecillos tostados,Panes integrales",,,
8480000399342,Gazpacho Tradicional,Hacendado,44.0,0.8,3.6,2.4,hidrato,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Comidas preparadas, Sopas, Sopas de verduras y hortalizas, Sopas frías, Gazpachos",,,
8480000511942,Quesco fresco cabra,Hacendado,262.0,12.7,3.4,21.9,grasa,queso_curado,moderada,"media_manana,almuerzo,merienda,cena","Lácteos,Comidas fermentadas,Productos fermentados de la leche,Quesos,Queso de cabra,Quesos cremosos",,,
8480000510501,Mozzarella,Hacendado,202.0,17.0,2.0,14.0,"proteina,grasa",lacteo,regular,"desayuno,media_manana,merienda,postre","Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Queijos,Queijos de vaca,Queijos italianos,en:Stretched-curd cheeses,Mozzarella,en:Cow mozzarella",,,
8480000158024,Mousse Chocolate Proteínas,Hacendado,76.0,10.0,5.0,1.6,proteina,dulce,ocasional,"desayuno,media_manana,almuerzo,merienda,cena,postre","Lácteos,Postres,Postres lácteos,en:Entremets - mousses and creamy puddings,Postres de chocolate,Mousses dulces,en:Dairy Mousses,Mousses de chocolate,en:Refrigerated chocolate mousses",,,
8480000822901,Pan tostado cereales y semillas,Hacendado,422.0,16.0,57.0,13.0,hidrato,pan_cereal,variable,"desayuno,media_manana,almuerzo,merienda,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Panes,Panes de molde,Pan tostado,Panes de molde con cereales",,,
8032804430822,Fusilli de lentejas rojas,"Felicia,Hacendado",334.0,26.0,50.0,1.7,hidrato,legumbre,regular,"almuerzo,cena","Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Cereales y patatas,Cereales y derivados,en:Specific products,Pastas alimenticias,en:Products for specific diets,en:Cereal pastas,Productos sin gluten,Pasta seca,Pasta sin gluten",,,
8480000232250,Crema de calabaza y zanahoria,Hacendado,48.0,0.9,4.2,2.8,hidrato,verdura,frecuente,"almuerzo,cena","Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Frutas y verduras y sus productos, Comidas preparadas, Sopas, Sopas de tipo crema, Sopas de verduras y hortalizas, Cremas de verduras y hortalizas, Cremas de calabaza",,,
